idx,x,y,yaw,frame_id
342,20.48395961,-31.40716163,1.19327925,map
343,20.81838922,-30.59245438,1.19535876,map
344,21.11791283,-29.79868228,1.16931698,map
345,21.49089751,-29.00836030,1.13983314,map
346,21.86527618,-28.17322782,1.21762705,map
347,22.12390191,-27.29115252,1.26597409,map
348,22.43015750,-26.37783267,1.24384554,map
349,22.75768840,-25.42224544,1.22522964,map
350,23.11054189,-24.48794192,1.21040296,map
351,23.45945060,-23.56007629,1.20724186,map
352,23.79123286,-22.69884559,1.26295533,map
353,24.04025159,-21.73336286,1.30693189,map
354,24.17458127,-20.78451620,1.41715660,map
355,24.33387491,-19.83730813,1.48016283,map
356,24.38529342,-18.46600398,1.57357571,map
357,24.32812869,-17.76987502,1.76668334,map
358,24.07061878,-16.88019471,1.94243031,map
359,23.68665483,-16.12399048,2.21363119,map
360,23.00413930,-15.45624660,2.39385173,map
361,22.28563841,-14.82470797,2.44156964,map
362,21.57791428,-14.25489773,2.49767224,map
363,20.87197546,-13.76353428,2.60515628,map
364,19.99763230,-13.31526865,2.64088341,map
365,19.39523656,-12.95542767,2.66698840,map
